pdf_name,file_hash,file_size_bytes,pdf_version,num_pages,num_objects,num_stream_objects,num_embedded_files,num_annotation_objects,num_form_fields,creation_date_ts,mod_date_ts,creation_mod_date_diff,avg_entropy_per_stream,max_entropy_per_stream,min_entropy_per_stream,std_entropy_per_stream,num_streams_entropy_gt_threshold,num_encrypted_streams,num_corrupted_objects,num_objects_with_random_markers,has_broken_name_trees,num_suspicious_filters,has_javascript,has_launch_actions,avg_file_size_per_page,compression_ratio,num_eof_markers,extraction_success,extraction_time_ms,error_count,label
RZBL4G73Y76GIJWY3BENQNYBTVX5WAR6.pdf,e37deaba89de8799d442a24c9fe27a4774294adfbb4fd5992ca3d2d01844f0d8,204629,1.2,3,18,15,0,0,0,24515,0,24515,5.937115627304815,7.142492146580782,2.5032583347756456,1.5653768209330872,6,0,0,0,False,0,False,False,68209.66666666667,68209.66666666667,1,True,29,0,0
2a85b52768ea5761b773be49b09d15f0b95415b0.pdf,a46b86ff3ced62d81dfae5bd09569e11e997e29694cafdfb73b251c512ab185d,710521,1.7,19,114,95,0,0,1,331724,983874,652150,7.066008707781711,7.996222686368179,0.0,2.2509715254429303,10,0,0,0,False,120,False,False,37395.84210526316,37395.84210526316,1,True,102,0,0
GKKRL4WDTHIXSKURLLCSPTOJSAOWF64Z.pdf,47b3cdfcc5be1a9cd62238b854af2496057d07c4248b5b8d60669d7da6bb60e4,661567,1.4,12,72,60,0,0,0,740583,877274,136691,7.483117369721188,7.995456211869565,2.5216406363433186,1.569415136931526,10,0,0,0,False,25,False,False,55130.583333333336,55130.583333333336,1,True,78,0,0
VO66JSS7SABXXEGDWBGAGNCD62PQ2MAB.pdf,edf2250f9a4f40c3666d0d6c83a9238f808f643893f57303d931e9012a2e14d1,59283754,1.6,153,918,765,0,0,0,850002,656557,193445,6.507492640690183,7.390476513392255,2.0,1.444702186156354,3,0,0,0,False,155,False,True,387475.5163398693,387475.5163398693,1,True,10593,0,0
clean1.pdf,3dcd373bfaa5895d74f237611c1f11ce033f522843e46d4cec4bbe64fc7462ec,87505,1.7,4,24,20,0,0,0,558032,558032,0,7.217613720399132,7.979478463309937,1.9219280948873623,1.760496552584227,9,0,0,0,False,8,False,False,21876.25,21876.25,1,True,57,0,0
UZ24VCW32BGC524CZI3QWY7LKJJXZ2ZZ.pdf,f4daf5de4ac67e9cc8527c3a77ea07f574f2d750e3ac422bb9dcc23d660c030b,51219,1.5,11,66,55,0,0,0,880180,880180,0,7.110778497752543,7.949418391267995,2.5032583347756456,1.7440710281592104,9,0,0,0,False,36,False,False,4656.272727272727,4656.272727272727,1,True,49,0,0
VY63NSKASK2Y4IRQZDCRO3KL3N7QSD7K.pdf,62741c4f2c9c8b4d54b5eb47b5817832ec45d167c150f2e3eb1c0cebc41f7ea3,644374,1.2,18,108,90,0,0,0,741631,0,741631,7.2670674237502855,7.807890118000249,2.0,1.6657083794517569,10,0,0,0,False,0,False,False,35798.555555555555,35798.555555555555,1,True,160,0,0
JX4QV4DIXVXTDI737KSBDD7U3WHIGNWL.pdf,7cd9ce3f4ec6fb1ff021528b81b2a3fd0d271b643ce3da87e1e420dc80c8988d,4960889,1.4,1,6,5,0,0,0,0,0,0,7.466963493903562,7.9684834088319425,2.5032583347756456,1.5696690964935893,10,0,0,0,False,2,True,False,4960889.0,4960889.0,1,True,578,0,0
IPSOTZ2PBHPSDMON7CRCOAQD5CNYYOVE.pdf,3819a8f42d33609dff6ad449a64331eaf717b1d6ae5bf563cbdf2908eb963531,22813,1.6,1,6,5,0,0,0,814190,814190,0,6.794271187679053,7.919219123641975,1.584962500721156,1.942157450954406,8,0,0,0,False,3,False,False,22813.0,22813.0,1,True,15,0,0
281928eff64137efdd144a833c81ad0ee45284c1.pdf,2d62f81f362cf3b9862898a66e797444f43368dce5c96908276e982ad40031e6,1416434,1.7,7,42,35,0,0,0,131968,784094,652126,7.368991369518235,7.99852983670347,2.0,1.7038873891682096,10,0,0,0,False,58,False,False,202347.7142857143,202347.7142857143,1,True,185,0,0
HVZOYBB4ECW5PRQZVXHPIH546HLFSCAH.pdf,93cd467e5b609ae76353a38ad62dd606582d4f848ed1b0bc13eaee194a1679d2,6147290,1.3,35,210,175,0,0,0,113074,113074,0,7.696950799671915,7.996210463141999,6.858764239095016,0.35827034712533434,9,0,0,0,False,234,False,False,175636.85714285713,175636.85714285713,1,True,704,0,0
SCXLRF5DK4NDSP4RXGJFZJMY5D6BK7MY.pdf,3bb902f82254b0a1980e54f6e3b34694c8f8be9e1570b6575770672a12d4805e,194800,1.4,4,24,20,0,0,0,0,0,0,7.715379347996686,7.781375150714812,7.27702405299683,0.14713870387518452,10,0,0,0,False,5,False,False,48700.0,48700.0,1,True,33,0,0
IA 428-Assignment.pdf,2ad678b5339af1294d48ddbc8e97c8928423a53b1dce47a9935b43c7fdf015ea,115418,1.5,1,6,5,0,0,0,577145,577145,0,7.43554824791172,7.981165480239215,2.75,1.4857642271262868,10,0,0,0,False,7,False,False,115418.0,115418.0,1,True,20,0,0
TAHISCO PHYSICS 1 2025 - WazaElimu.com.pdf,0fc9659d666a709f517a8cd1186103f7ae805e21118c7fab41571d5c60c97ee8,438794,1.5,6,36,30,0,0,1,632106,851189,219083,7.3679196552050845,7.9938969151163235,2.0,1.7093149605186462,10,0,0,0,False,17,False,False,73132.33333333333,73132.33333333333,1,True,56,0,0
presentation_6896_1554712741.pdf,628f4d7e81fc93d05c9c00f514b684921ac8646cf6e980e5e50b626f32308a1f,420478,1.7,24,144,120,0,0,0,161263,161263,0,7.273094662657149,7.994070409146981,2.75,1.5487044309599733,9,0,0,0,False,62,False,False,17519.916666666668,17519.916666666668,1,True,71,0,0
C6SH74HD7KHGRLPMM6FE42GBFEZBBOYM.pdf,cf0babdecde222c8bdd5f764b61748f0ebb032b27edb49341b5ba9919bdce8f7,109840,1.4,11,66,55,0,0,0,686740,22910,663830,7.319786468960734,7.975219753529836,2.7249168046317207,1.5480574197014454,9,0,0,0,False,30,False,False,9985.454545454546,9985.454545454546,1,True,29,0,0
NHYKVCJIDJXBIL5EMS743GR74TJUOWAT.pdf,cf0a6a007144b8ac16c084ed92b32b805bb992a5102212c860f4c69a92e344b1,7273533,1.3,19,114,95,0,0,0,106031,106031,0,7.408641331748736,7.996601910925935,1.584962500721156,1.8416234440409287,10,0,0,0,False,101,False,False,382817.5263157895,382817.5263157895,1,True,1118,0,0
NV2HBNZCYGDWN6RFSVHR75IP4EJX3G4D.pdf,4cd4862e8b7ea6557501741c5d232e4db64f6d70a350d7d482c937e718827763,241677,1.5,1,6,5,0,0,0,805531,805531,0,6.990213698301172,7.989600111176221,2.2359263506290326,1.7999169696150683,8,0,0,0,False,5,False,True,241677.0,241677.0,1,True,50,0,0
SW6G4QILYS7QYXXVHMGTCXFHYU2QHV6Z.pdf,f8ee3cb8e11b36369eeb2efbe38c1e51213e3e8cf12f7046e040743397061445,11069,1.2,1,6,5,0,0,0,528880,528880,0,5.342275868525423,6.396783502975759,2.725480556997868,1.1997323404840259,0,0,0,0,False,2,False,False,11069.0,11069.0,1,True,6,0,0
WYIDAT7X2DXYMKGRFAXDEAA2EJF23GRQ.pdf,0a5196cb046a700cd65902d438d48e6a6ab85ef66fb819711821dcbb67944d63,73136,1.4,3,18,15,0,0,0,527544,835890,308346,5.581551560646681,7.940552359219282,2.2516291673878226,2.20488984704049,4,0,0,0,False,3,False,False,24378.666666666668,24378.666666666668,1,True,28,0,0
VQ7V6RDE524BDE4CSBLMPDVR44QSED2I.pdf,4ff2b214834e3d8f0a63bc8bbe78a30dcea618fad285c112aa487b3c85b0722b,2677760,1.4,17,102,85,0,0,0,8816,8816,0,7.958780891482078,7.991187851135408,7.793625681473276,0.056134422069107764,10,0,0,0,False,25,False,True,157515.29411764705,157515.29411764705,1,True,321,0,0
