pdf_name,file_hash,file_size_bytes,pdf_version,num_pages,num_objects,num_stream_objects,num_embedded_files,num_annotation_objects,num_form_fields,creation_date_ts,mod_date_ts,creation_mod_date_diff,avg_entropy_per_stream,max_entropy_per_stream,min_entropy_per_stream,std_entropy_per_stream,num_streams_entropy_gt_threshold,num_encrypted_streams,num_corrupted_objects,num_objects_with_random_markers,has_broken_name_trees,num_suspicious_filters,has_javascript,has_launch_actions,avg_file_size_per_page,compression_ratio,num_eof_markers,extraction_success,extraction_time_ms,error_count,label
custom_7_embedded.pdf,56ea5a93e31acf23d6b5f4c541bf13fb447999e7db285e466b1312ae77cbd6e5,152973,1.3,2,12,10,1,0,1,0,0,0,7.388483243485617,7.984189608220956,1.584962500721156,1.8353831947676469,10,0,0,0,False,4,False,False,76486.5,76486.5,1,True,36,0,1
fintech_8_embedded.pdf,6c457d4a805d52d3ebd72e70f01045aa2cc465ade792d7b240e669d2b8e573db,10571,1.3,1,6,5,1,0,1,0,0,0,6.458144233777503,7.833248175653229,0.0,2.2614991842285512,7,0,0,0,False,2,False,False,10571.0,10571.0,1,True,20,0,1
tech_article_3_embedded.pdf,861e0da7d221f8b2462fde9a25337d5a1087e4669d3def57557aecbe0800ea93,136386,1.3,1,6,5,1,0,1,0,0,0,6.428222253776806,7.637283457272727,2.2516291673878226,1.4096722988984187,4,0,0,0,False,6,False,False,136386.0,136386.0,1,True,56,0,1
edtech_7_embedded.pdf,bb11ba5319338fd6ff9b21ff6818c61d72c06dae39d7ca85cc7a54e9143ed603,10538,1.3,1,6,5,1,0,1,0,0,0,6.680677740889151,7.832258530217008,2.5,1.645483816532677,7,0,0,0,False,2,False,False,10538.0,10538.0,1,True,25,0,1
tech_29_embedded.pdf,3b2515d9135b0da06893ef16a9720082b239a5fedd98d6900c3c78c91d8ddd18,10548,1.3,1,6,5,1,0,1,0,0,0,6.681988721595294,7.832430006562675,2.5,1.64401445488015,7,0,0,0,False,2,False,False,10548.0,10548.0,1,True,27,0,1
Stego_JS_Embedded.pdf,2dffe2f31883add511de25d0e37996398c906745246ec40af621714203ac9458,576058,1.3,44,264,220,0,0,1,0,0,0,7.374623255958671,7.989618283568932,2.5,1.5525148138019647,10,0,0,0,False,71,True,True,13092.227272727272,13092.227272727272,1,True,194,0,1
custom_10_embedded.pdf,dd4a8a324cc04d38bf1f41dc5e7adbe5c306709850a30d4ee654884bb0ab8b67,154696,1.3,5,30,25,1,0,1,0,0,0,7.443516206989495,7.9840147653142575,2.2516291673878226,1.6422019577017672,10,0,0,0,False,10,False,False,30939.2,30939.2,1,True,50,0,1
ml_34_embedded.pdf,d52d3597cd65e7888f4a8e898ecd0c84385e59d7bf8b3d2e284ac666a948ecf9,10588,1.3,1,6,5,1,0,1,0,0,0,6.686722967269051,7.832907794111182,2.5,1.6397662309708274,7,0,0,0,False,2,False,False,10588.0,10588.0,1,True,23,0,1
stego1.pdf,d02552e6a248ea9237ed3cdfefa5a66d094a25813af5d3a38fa3ab16dea4e996,124704,1.5,5,30,25,0,25,0,0,0,0,6.64014282442769,7.9838451821786265,2.0,1.599257219001644,6,0,0,0,False,19,False,False,24940.8,24940.8,1,True,68,0,1
custom_3_embedded.pdf,f8c66e7b6697989cc0476a1aa423498fe7858deeed68ffc9ce98ced49433dc9d,152971,1.3,2,12,10,1,0,1,0,0,0,7.244366103019292,7.984189608220956,0.0,2.2909896140155706,10,0,0,0,False,4,False,False,76485.5,76485.5,1,True,65,0,1
output_eof_encrypted_compressed.pdf,4ce446e073e8ca62b99e92b62070763990c75876732b4e04696478daf7040837,7268131,1.4,285,1710,1425,0,0,0,486002,0,486002,6.964899848913993,7.999754132235721,0.0,2.2081465049541613,10,0,0,0,False,309,False,True,25502.21403508772,25502.21403508772,1,True,2233,0,1
output_interleave.pdf,b538d33d53ed9d468855cfbca8e0699a525b094e5adc00c1b7af180946022823,7270135,1.4,285,1710,1425,0,0,0,486002,0,486002,7.174707050184335,7.987834377895499,2.321928094887362,1.5424664066855271,10,0,0,0,False,309,False,True,25509.245614035088,25509.245614035088,1,True,1769,0,1
ml_10_embedded.pdf,d52d3597cd65e7888f4a8e898ecd0c84385e59d7bf8b3d2e284ac666a948ecf9,10588,1.3,1,6,5,1,0,1,0,0,0,6.686722967269051,7.832907794111182,2.5,1.6397662309708274,7,0,0,0,False,2,False,False,10588.0,10588.0,1,True,9,0,1
ai_25_embedded.pdf,b989dafc01ee2cf12cded07695f3fb42fc51033d88243852227b26f5b8c56c5d,10612,1.3,1,6,5,1,0,1,0,0,0,6.55678140054122,7.834470204566028,1.0,2.00172046407255,7,0,0,0,False,2,False,False,10612.0,10612.0,1,True,15,0,1
